"title","price","savings","rating","reviews-count","score","url","is-sponsored","is-amazon-choice","is-discounted","before-discount","amazon-id","thumbnail","high-res-image","short-description","full-description"
"XO Curls Microwavable Deep Conditioning Micro-Cotton Heat Cap with Flaxseed, For Hair Spa Hair Steaming Experience at Home","",NaN,3.7,4,"14.80","https://amazon.in/XO-Curls-Microwavable-Conditioning-Micro-Cotton/dp/B09NC9XSL4/ref=sr_1_137?keywords=at&qid=1677582073&sr=8-137",false,false,true,"1,899","B09NC9XSL4","https://m.media-amazon.com/images/I/71+rgNQzxML._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71+rgNQzxML.jpg"," About this item  Advantage : XO Curls Flaxseed heat cap provides your hair with deep conditioning along with gentle heat. XO Curls heat cap has flaxseeds held in the pockets for spreading the heat around your scalp, providing you even conditioning all over. How to use : 1. First, you need apply hair oil or hair mask you to your hair and then cover your head with a disposable cap. 2. Then heat the XO Curls Flaxseed Deep Conditioning heat cap in the microwave till it gets warm. 3. Place the XO Curls Heat cap on your head for the desired time. 4. You can reheat and re-apply the cap, if needed. Material : The XO Curls Flaxseed Deep Conditioning heat cap is made from high quality microfiber cotton which is gentle on your hair and is filled with organic Flaxseeds for the even heat distribution and giving you hair spa like experience at home. The XO Curls Flaxseed Deep Conditioning heat cap improves hair condition and also enhances your deep conditioner's performance and helps in strengthening your hair. Indirect heat opens your hair cuticles and helps the your conditioner to penetrate deep into your hair shaft. Colours : The XO Curls Flaxseed Deep Conditioning heat cap is available in two beautiful colours with prints for you to choose from - Floral White & Floral Red. ",""
"Steelbird Full Finger Bike Riding Gloves with Touch Screen Sensitivity at Thumb and Index Finger, Protective Off-Road Moto...","",999,0,0,0,"https://amazon.in/gp/bestsellers/automotive/5258042031/ref=sr_bs_41_5258042031_1",true,false,true,"999","B0BST1T1RZ","https://m.media-amazon.com/images/I/81irUvR9WjL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/81irUvR9WjL.jpg","",""
"Fiesta at Rick′s – Fabulous Food For Great Times with Friends: Fabulous Food Luscious Libations Great Times With Friends","",0,4.6,95,"437.00","https://amazon.in/Fiesta-Rick%E2%80%B2s-Fabulous-Great-Friends/dp/0393058999/ref=sr_1_143?keywords=at&qid=1677582073&sr=8-143",false,false,false,"","0393058999","https://m.media-amazon.com/images/I/61xHVnarhRL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61xHVnarhRL.jpg","",""
"Chemist at Play Body Lotion for Dry and Normal Skin, with Niacinamide and Ceramide, For Deep Nourishment, Long Hydration a...","",499,4.1,98,"401.80","https://amazon.in/Chemist-Play-Paraben-free-Fragrance-free-Non-comedogenic/dp/B09RQ7L7J4/ref=sr_1_49?keywords=at&qid=1677582007&sr=8-49",false,false,true,"499","B09RQ7L7J4","https://m.media-amazon.com/images/I/41OnDwA4mLL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/41OnDwA4mLL.jpg"," About this item  INTENSE MOISTURIZATION: Our Dry-Normal Body Lotion is enriched with Zemea and Niacinamide; yes, the best hydrating ingredients that every skin deserves. Use it twice daily to improve the overall appearance of the skin. REPLENISH DRY PATCHES: Our body lotion penetrates into the deeper layers of the skin and relieves dry & patches on the skin. WHY DRY-NORMAL BODY LOTION: This body lotion is vegan, cruelty-free, fragrance-free, silicones free, parabens free, gluten-free, mineral oil-free and dye-free. Our serum is based on scientific research as we believe that people should understand the science behind what they apply to their skin and no other BS. SPECIALLY FORMULATED FOR YOU: Our Dry-Normal Body Lotion is a great choice for all the peeps who have normal-dry skin as it provides intense hydration and care. Target Gender: Unisex ",""
"Chemist at Play Exfoliating Face Wash with Mandelic Acid for Dry, Oily and Normal Skin, Exfoliates Skin for Brighter Smoot...","",399,3.7,27,"99.90","https://amazon.in/Chemist-Play-Exfoliating-Pigmentation-Application/dp/B09SM31Y41/ref=sr_1_50?keywords=at&qid=1677582007&sr=8-50",false,false,true,"399","B09SM31Y41","https://m.media-amazon.com/images/I/41WhNFCyadL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/41WhNFCyadL.jpg"," About this item  DEEPLY CLEANSES: Our Exfoliating Face Wash deeply cleanses the skin to remove traces of dirt, pollution and and even makeup to create a blank canvas for your next makeup/skincare steps. GENTLY EXFOLIATES: This face wash is enriched with Mandelic Acid as it is one of the best exfoliating agents. It gently exfoliates the dead skin cells to reveal a brighter, smoother complexion. WHY OUR EXFOLIATING FACE FASH This face wash is vegan, cruelty-free, fragrance-free, silicones free, parabens free, gluten-free, mineral oil-free and dye-free. Our serum is based on scientific research as we believe that people should understand the science behind what they apply to their skin and no other BS. SPECIALLY FORMULATED FOR YOU: Our Exfoliating Face Wash is a great choice for everyone who has textured, rough skin. ",""
"Chemist At Play PHA Face Toner with 4% PHA, Zemea, Aloe Vera | Exfoliates, Instantly Hydrates, Smoothens, Brightens, Tight...","",399,2,1,"2.00","https://amazon.in/Chemist-Play-Exfoliates-Instantly-Plant-based/dp/B0BH4VNTV7/ref=sr_1_51?keywords=at&qid=1677582007&sr=8-51",false,false,true,"399","B0BH4VNTV7","https://m.media-amazon.com/images/I/417GUAk-ogL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/417GUAk-ogL.jpg",,
"ATTAN: Die Drehung des Lebens (German Edition)","",0,4.8,17,"81.60","https://amazon.in/ATTAN-Die-Drehung-Lebens-German-ebook/dp/B073TL6FY5/ref=sr_1_52?keywords=at&qid=1677582007&sr=8-52",false,false,false,"","B073TL6FY5","https://m.media-amazon.com/images/I/91UA5sDQB1L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/91UA5sDQB1L.jpg","",""
"3 In1 Medical Facial Steamer Inhaler Vaporizer For Face, Cold, Cough, Sinus, Steam Breath Machine Regular For adult/Kid, B...","",NaN,0,0,0,"https://amazon.in/Medical-Steamer-Inhaler-Vaporizer-Machine/dp/B093SWMG7R/ref=sr_1_55?keywords=at&qid=1677582007&sr=8-55",false,false,true,"1,299","B093SWMG7R","https://m.media-amazon.com/images/I/51Au9-CwTZL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/51Au9-CwTZL.jpg","",""
"Chemist at Play Brightening Face Wash with 1% Vitamin C for Dry, Oily and Normal Skin, Visibly Brightens Skin, Adds Glow a...","",399,4,60,"240.00","https://amazon.in/Chemist-Play-Brightening-Brightens-Application/dp/B09SLZWVSL/ref=sr_1_57?keywords=at&qid=1677582007&sr=8-57",false,false,true,"399","B09SLZWVSL","https://m.media-amazon.com/images/I/41-D2VYYhdL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/41-D2VYYhdL.jpg"," About this item  DEEPLY CLEANSES: Our Brightening Face Wash deeply cleanses the skin, while making the skin glow out loud. It also creates a blank canvas for your next makeup/skincare steps. BRIGHTENS THE SKIN: This face wash is enriched with Vitamin C which is known for its skin brightening properties and also helps fade facial scars. WHY OUR BRIGHTENING FACE FASH This face wash is vegan, cruelty-free, fragrance-free, silicones free, parabens free, gluten-free, mineral oil-free and dye-free. Our serum is based on scientific research as we believe that people should understand the science behind what they apply to their skin and no other BS. SPECIALLY FORMULATED FOR YOU: Our Brightening Face Wash is a great choice for everyone who wishes to revive dull skin. Target Audience Keywords: Unisex Adult ",""
"Chemist at Play Nourishing Body Wash with 1% Oat Milk Extract, 0.5% Omega Oil and Ceramides, For Normal, Dry, Dehydrated o...","",699,3.8,20,"76.00","https://amazon.in/Chemist-Play-Nourishing-Dehydrated-Nourishment/dp/B09SNW3Z57/ref=sr_1_58?keywords=at&qid=1677582007&sr=8-58",false,false,true,"699","B09SNW3Z57","https://m.media-amazon.com/images/I/41ya5A1+95L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/41ya5A1+95L.jpg","",""
"Chemist at Play Face Serum with 94percent Phytosqualan and Ceramides, For Women and Men, 30ml","",749,4,16,"64.00","https://amazon.in/Chemist-Play-Phytosqualan-Moisturises-Combination/dp/B09SHH8W3V/ref=sr_1_59?keywords=at&qid=1677582007&sr=8-59",false,false,true,"749","B09SHH8W3V","https://m.media-amazon.com/images/I/515SD4CCUWL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/515SD4CCUWL.jpg"," About this item  INTENSE MOISTURIZATION: Our face serum is enriched with 94% Phytosqualan that deeply moisturises the skin, makes the skin looks juicy & plum and improves the overall appearance of the skin. TIGHTENS THE SKIN: Our face serum with 94% Phytosqualan and 1% Zemea together, fight signs of aging and also tightens the skin. WHY OUR SKIN TIGHTENING FACE SERUM: This serum is vegan, cruelty-free, fragrance-free, silicones free, parabens free, gluten-free, mineral oil-free and dye-free. Our serum is based on scientific research as we believe that people should understand the science behind what they apply to their skin and no other BS. SPECIALLY FORMULATED FOR YOU: Our Skin Tightening Face Serum is a great choice for everyone who wishes to sport that *snatched* look as it’s enriched with 94% Phytosqualan and 1% Zemea. ",""
"Chemist at Play Brightening Face Toner 125 ml with Ceramides | 5% Glycolic Acid + 2% Vitamin C | Spray For dull, pigmented...","",360,3.9,81,"315.90","https://amazon.in/Chemist-Play-Brightening-Ceramides-exfoliates/dp/B09PMRXNPQ/ref=sr_1_60?keywords=at&qid=1677582007&sr=8-60",false,false,true,"360","B09PMRXNPQ","https://m.media-amazon.com/images/I/415mSkfD-yL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/415mSkfD-yL.jpg"," About this item  VISIBLY BRIGHTENS: Our Brightening Face Toner brightens the skin with every use as it's enriched with Vitamin C. Spritz 2-3 pumps on bare skin for a quick pick-me-up, twice a day! GENTLY EXFOLIATES: Our face toner is enriched with Glycolic Acid that boasts of shedding dead skin cells. Spray 2-3 times on a cotton pad and gently wipe your skin. MINIMIZES PORES: Our face toner also minimizes the appearance of enlarged pores and also balance's skin's pH level. WHY OUR BRIGHTENING FACE TONER: This face toner is vegan, cruelty-free, fragrance-free, silicone-free, paraben-free, gluten-free, mineral oil-free, and dye-free. Our face toner is based on scientific research as we believe that people should understand the science behind what they apply to their skin and no other BS. SPECIALLY FORMULATED FOR YOU: Our unique formula is enriched with 5% Glycolic Acid and 2% Vitamin C that visibly brightens the skin, helps fade facial spots and improves the overall appearance of the skin. ",""
"Chemist at Play Lactic Acid (AHA) with Hyaluronic Acid Exfoliating Face Serum, Suitable for Normal, Oily, Combination & Ac...","",599,4,193,"772.00","https://amazon.in/Chemist-Play-Hyaluronic-Exfoliating-Combination/dp/B0981BZ2JW/ref=sr_1_61?keywords=at&qid=1677582007&sr=8-61",false,false,true,"599","B0981BZ2JW","https://m.media-amazon.com/images/I/4128A8V-n7L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/4128A8V-n7L.jpg"," About this item  GENTLE EXFOLIATION: Our serum carefully removes the dead skin cells from the skin's surface to reveal a radiant, glowing complexion. Our Serum has lactic acid that helps keep the skin moisturised, stimulates collagen production and can also diminish signs of ageing. IMPROVE SKIN'S TEXTURE: Our serum is specially formulated to treat hyperpigmentation, age spots and remove skin cells that contribute to an uneven or dull complexion. Use it twice daily to see results. REVIVES DULL SKIN: The 10% AHA gently removes dead skin cells to reveal a radiant complexion. It is also great to remove stubborn acne scars in no time. Apply it once a week and slowly build up the frequency (not more than thrice a week). for the best results. WHY OUR EXFOLIATING SERUM: This serum is vegan, cruelty-free, fragrance-free, silicones free, parabens free, gluten-free, mineral oil-free and dye-free. Our serum is based on scientific research as we believe that people should understand the science behind what they apply to their skin and no other BS. SPECIALLY FORMULATED FOR YOU: Our exfoliating serum is a great choice for everyone who wishes to try a chemical exfoliant. Just make sure you have no open wounds or scars as it can deeply irritate the skin ",""
"Chemist at Play UnderArm Roll On Aqua Fragrance + Exfoliating Body Wash + Dry Normal Body Lotion | 40 ml + 236ml + 236ml","",NaN,5,1,"5.00","https://amazon.in/Chemist-Play-UnderArm-Fragrance-Exfoliating/dp/B0BCWZKDLY/ref=sr_1_62?keywords=at&qid=1677582007&sr=8-62",false,false,true,"1,197","B0BCWZKDLY","https://m.media-amazon.com/images/I/71ZKgcLY90L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71ZKgcLY90L.jpg"," About this item  NOURISHMENT AND REFRESHMENT: The Exfoliating, nourishing and refreshing combo is best for people with dry,rough skin who also suffer from bad body odour. WHAT CAUSES ROUGH AND DRY SKIN: Loss of moisture or build up of dead skin cells may result in rough and dry skin. LACTIC ACID: Present in The Exfoliating Body Wash and The Underarm Roll On helps to gently exfoliate and shed dead skin cells.It also increases cell turnover and lightens pigmented patches. ZEMEA: Present in The Exfoliating Body Wash and The Dry Normal Body Lotion helps to provide intense nourishment to the skin and improves the overall appearance of the skin. GENTLE EXFOLIATION: The Exfoliating Body Wash deeply cleanses the skin, removing dirt/pollution residue and also helps even out the skin tone and the Under Arm Roll On gently exfoliates the skin helping to fade spots/patches on the skin. "," The Chemist at Play Exfoliating and Refreshing Duo provides clean, smooth , soft and bad odour free skin for 24hours. The Exfoliating Body Wash gently removes dead skin cells, evens out the skin tone, revives dull skin and makes it super smooth. This creamy formulation is perfect for everyone who has a bumpy texture and wishes to get that velvety, soft skin. Enriched with - 2% Lactic Acid: Gently exfoliates dead skin cells; Takes care of bumpy skin, 2% Zemea: Calms skin inflammation; Boosts hydration levels and 0.5% Vitamin E: Reduces UV Damage; Keeps the skin moisturised. It is also enriched with essential ceramides so that your skin looks better with every bath. The Under Arm Roll On is perfect if you wish to sport lighter, even-toned underarms.It is enriched with Mandelic Acid that evens out the skin tone, treats hyperpigmentation and dark spots It is also formulated with Lactic Acid that eliminates dead skin cell accumulation and lightens dark skin .The Aqua Fragrance variant leaves a refreshing fragrance behind so you can go on about your day without a care in the world. Apply it daily post-shower and enjoy a sweat & odour-free day ahead of you. How to Use: Step 1 - Squirt a dime sized body wash on your wet Loofah and apply from neck to toe. After cleansing the body wash off the lather. Step 2: Dry yourself after bath and apply the roll on, on your underarms and stay fresh all day! About Chemist At Play: Chemist at Play is India’s first Ceramides-based skincare brand. Based on the 3Bs of skincare science-Bio Compatible, Bio-Effective and Botanical Actives. All the products are formulated with globally sourced, high performing ingredients."
"Chemist at Play Glowing Skin Gift Box, Includes Brightening Face Serum + Body Wash + Body Lotion + Face Wash + Face Toner,...","",NaN,3.5,2,"7.00","https://amazon.in/Chemist-Play-Glowing-Brightening-Occasions/dp/B09WHJ832D/ref=sr_1_63?keywords=at&qid=1677582007&sr=8-63",false,false,true,"2,499","B09WHJ832D","https://m.media-amazon.com/images/I/81lNLbxl9zL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/81lNLbxl9zL.jpg","",""
"Michael Storrings A Day at The Bookstore 1000 Piece Puzzle","",NaN,4.7,301,"1414.70","https://amazon.in/Michael-Storrings-Bookstore-Piece-Puzzle/dp/0735367086/ref=sr_1_65?keywords=at&qid=1677582007&sr=8-65",false,false,true,"1,443","0735367086","https://m.media-amazon.com/images/I/71chCjegGxL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71chCjegGxL.jpg","",""
"TryoKart Luminous Wheels Cap Tire Valve Stem, Glow Luminous at Night, Air Caps Cover Fluorescent, Illuminated Auto Car Whe...","",299,5,2,"10.00","https://amazon.in/TryoKart-Luminous-Fluorescent-Illuminated-Motorcycles/dp/B0BS3MZY5Z/ref=sr_1_66?keywords=at&qid=1677582007&sr=8-66",false,false,true,"299","B0BS3MZY5Z","https://m.media-amazon.com/images/I/51PC6OGltKL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/51PC6OGltKL.jpg"," About this item  Purpose: The valve cap can protect the tire valve from dirt and dust and extend the service life of the tire. It can also be used to replace the broken original valve cap and keep the wheels working well. Fluorescent Effect: The fluorescent effect on dark roads adds a shiny and luxurious look to your car. Make your night cycling cooler and greater! Durable: Made of high-quality ABS material, dust-proof, waterproof, wear-resistant, and corrosion-resistant. Texture design is easy to hold and use. Easy Installation: Easy installation without tools. Simply screw it onto the tire valve stem. It's easy to install or remove when you want to check air pressure. Widely Used: The universal size fits most cars, buses, SUV, trucks, motorcycles, and bicycles, etc., keeping the tires of vehicles at the proper inflating level. "," 【Glow in Dark】: These tire valves stem caps are made of Luminous Material . Give your car a unique luxury look, with beautiful dazzling.【Excellent Air Tightness】: Our tire valve caps have rubber seals inside, creating a tighter, more effective seal. This design to prevent air leakage can effectively improve driving safety.【Notice】When installing for the first time, please illuminate the tire valve stem caps with light or sunlight for 5 minutes, the effect will be brighter at night.【Wide Application】: The inner diameter of this tire air cap cover is 0.8mm, the outer diameter is 1.2mm, and the inner height is 1.6mm. Universal size fits more cars, bus trucks, SUVs, motorcycles, bikes, or bicycles.【Valid for All Models】: This tire valve cover is universal and fits standard U.S. valves such as bicycles, cars, SUVs, trucks, and other motor vehicles. It helps to keep the tire inflated at the proper level."
"MAAUVTOR Spa cap Electric Heat hair care thermal Spa treatment with beauty steamer nourishing heating cap for spa at home ...","",999,0,0,0,"https://amazon.in/MAAUVTOR-Electric-thermal-treatment-nourishing/dp/B09PRL6ZGP/ref=sr_1_67?keywords=at&qid=1677582007&sr=8-67",false,false,true,"999","B09PRL6ZGP","https://m.media-amazon.com/images/I/51tOnzyet4L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/51tOnzyet4L.jpg"," About this item  High Performance- It's a flame-retardant electronic temperature control heating cap, offer the maximum comfort and safety for you. Must-have Item- Ultra safe and convenient to use, be an indispensable tool for nursing your hair at home. Temperature Control with 3 Mode temperature control, allow you to freely adjust the suitable temperature according to your needs. Temperature Control with 3 Mode temperature control, allow you to freely adjust the suitable temperature according to your needs. The inner embedded plastic film is waterproof and anti-electricity, and it's detachable and convenient to be washed. Multi functional- Effectively help to improve hair split ends and repair hair damage, makes your hair regain silky in no time. "," Get beautiful, smooth and nourished hair with use of MAAUVTOR hair spa cap. The cap is convenient to use. Simply wash hair, then gently towel dry to prevent dripping. Wear hair spa cap and set medium level of temperature. Remove the heating cap about 10-18 minutes, wash hair with warm water. The steam is generated from wet hair and the steam starts working. It creates moisture which treats scalp and hair. It is suitable for use at home, salons, spas, beauty parlors and many more places like these."
"KYLIAN Foot Callus Remover, Electric Foot Grinder for Dead Skin, Pedicure Device for Smooth Feet, Powerful Dead Skin Remov...","",NaN,4.7,10,"47.00","https://amazon.in/KYLIAN-Electric-Pedicure-Powerful-Scrubber/dp/B0BPPNF2D9/ref=sr_1_68?keywords=at&qid=1677582007&sr=8-68",false,false,true,"1,799","B0BPPNF2D9","https://m.media-amazon.com/images/I/51T8NX--y5L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/51T8NX--y5L.jpg",,
"Tuarso 43W Car Charger Fast Charging,Tuarso Aluminum Alloy Car Mobile Charger Dual-Port Fast Charging At The Same Time (PD...","",NaN,4,183,"732.00","https://amazon.in/Car-Charger-Tuarso-Dual-Port-Compatible/dp/B0B3ML5RTG/ref=sr_1_70?keywords=at&qid=1677582007&sr=8-70",false,false,true,"1,999","B0B3ML5RTG","https://m.media-amazon.com/images/I/71sb6s4E6lL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71sb6s4E6lL.jpg","",""
"Chemist at Play Hydrating Body Wash For Dry, Flaky, Stretchy and Normal Skin with Ceramides and Niacinamide, For Intense H...","",399,4.2,121,"508.20","https://amazon.in/Chemist-Play-Hydrating-Ceramides-Niacinamide/dp/B09Q8WZL69/ref=sr_1_71?keywords=at&qid=1677582007&sr=8-71",false,false,true,"399","B09Q8WZL69","https://m.media-amazon.com/images/I/41xid2Z1OzL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/41xid2Z1OzL.jpg"," About this item  INTENSE MOISTURIZATION: Our Hydrating Body Wash is enriched with Pentavitin, Zemea, Niacinamide; yes, the best hydrating ingredients for the skin. Use it daily for a much-needed burst of freshness & hydration. DEEP CLEANSE: Our Hydrating Body wash deep cleanses the skin gently, removing traces of dirt/pollution and the accumulation of dead skin cells and product build up. WHY OUR HYDRATING BODY WASH: This body wash is vegan, cruelty-free, fragrance-free, silicones free, parabens free, gluten-free, mineral oil-free and dye-free. Our body wash is based on scientific research as we believe that people should understand the science behind what they apply to their skin and no other BS. SPECIALLY FORMULATED FOR YOU: Our Hydrating Body Wash is a great choice for all the peeps who have normal-dry skin as it provides intense hydration and care. Target Audience Keywords: Unisex Adult ",""
"Chemist at Play 20% Vitamin C Face Serum, Skin Brightening, Even Skin Tone & Glow, Treats Hyperpigmentation & Fades Facial...","",545,3.9,677,"2640.30","https://amazon.in/Chemist-Play-Brightening-Hyperpigmentation-Tocopherol/dp/B0BLHL6FXK/ref=sr_1_72?keywords=at&qid=1677582007&sr=8-72",false,false,true,"545","B0BLHL6FXK","https://m.media-amazon.com/images/I/41Fv0eADPyL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/41Fv0eADPyL.jpg"," About this item  Treats Hyperpigmentation: Our serum can help heal blemishes, reduce hyperpigmentation and other facial spots in no time. Apply it daily or mix it with your SPF for best results. It can also help treat melasma (dark patches on the skin) with continuous use.; Anti-Aging: Our potent serum also helps boost collagen production, reduces the signs of ageing and aids in wound healing. If you wish to lie about your age when you're over 40, then you need it in your life! Item Form: Drop ",""
"Nerf Rough Cut 2X4 Elite Blaster -- 8-Dart Capacity, Fires 2 Darts At Once -- Pump Action, Slam Fire -- Includes 8 Officia...","",NaN,4,757,"3028.00","https://amazon.in/Nerf-N-Strike-Elite-Rough-Blaster/dp/B00IJAWJRK/ref=sr_1_74?keywords=at&qid=1677582007&sr=8-74",false,false,true,"2,699","B00IJAWJRK","https://m.media-amazon.com/images/I/71kgAATsxYL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71kgAATsxYL.jpg"," About this item  Toys and Games Double-barreled rough cut 2x4 blaster fires 2 darts at once. Pump action to fire a steady stream of darts up to 75 feet Tactical rail is compatible with most n-strike accessories - each sold separately. Darts work with any elite blaster and most original n-strike blasters - sold separately Blaster comes with 8 elite darts and instructions; Recommended Age: 1 Years; Color: Multi Color Material: Plastic; Dimensions- LxWxH: 76 cm * 470 cm * 229 cm; Is Battery Required: No; Is Battery Included: No; Whether Assembly Required: No; Skills: Eye Hand Coordination Included Items: 1 Blaster, 8 Darts and Instructions; Number Of Pieces: 9 › See more product details",""
"Lifelong LLAS01 Polypropylene Aerobics Stepper (Black and Red)","",NaN,4.3,1965,"8449.50","https://amazon.in/gp/bestsellers/sports/3404016031/ref=sr_bs_26_3404016031_1",true,false,true,"2,100","B089SNPGMS","https://m.media-amazon.com/images/I/61WJSeHTvuL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61WJSeHTvuL.jpg","",""
"""at"" (E-BOOKS for NOOB Readers Book 1)","",0,0,0,0,"https://amazon.in/BOOKS-NOOB-Readers-Book-ebook/dp/B008UFPFSE/ref=sr_1_76?keywords=at&qid=1677582007&sr=8-76",false,false,false,"","B008UFPFSE","https://m.media-amazon.com/images/I/31Ve3g74aRL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/31Ve3g74aRL.jpg","",""
"Lifelong LLOT10 10 Litres Oven, Toaster & Griller with Auto Shut Off and 30 Minute Timer, OTG Oven for Baking Cake, Pizza,...","",NaN,4.1,2251,"9229.10","https://amazon.in/Lifelong-LLOT10-650-Watt-Toaster-Griller/dp/B01KTY5OPM/ref=sr_1_77?keywords=at&qid=1677582007&sr=8-77",false,false,true,"3,000","B01KTY5OPM","https://m.media-amazon.com/images/I/71m9IxcjgoL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71m9IxcjgoL.jpg"," About this item  Heat-Resistant Handle | Automatic Thermostat Cutoff | Maximum Timer Limit : 30 minutes | Temperature Range : 100 Degree to 250 Degree Cooking Capability : Baking | Grilling | Toasting; Comes with 2 years brand warranty Capacity : 10 Litres | 1000 W | Suitable for 2-3 People With your Lifelong LLOT10 Oven Toaster Griller you can prepare lip-smacking delicacies such as roast papad, cheese toasts, bread toast, baked vegetables, pizza, cake and much more | Oven for Kitchen Accessories : 1N Baking Tray, 1N Wire Rack ",""
"Chemist at Play Men's And Women's Face Serum with Niacinamide and Zinc, PCA Pore Minimizing, For Oily Skin with Visible Po...","",599,4,110,"440.00","https://amazon.in/Chemist-Play-Niacinamide-Minimizing-Ceramides/dp/B09HZRPMYB/ref=sr_1_80?keywords=at&qid=1677582007&sr=8-80",false,false,true,"599","B09HZRPMYB","https://m.media-amazon.com/images/I/41JTAxg2rUL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/41JTAxg2rUL.jpg"," About this item  NO MORE PORES: Our face serum controls excess sebum production and reduces the appearance of pores, giving you smoother-looking skin. ANTI INFLAMMATORY: Our serum is specially formulated to reduce skin inflammation and redness, along with reducing excess oil production. Niacinamide is one of the most calming skincare ingredients. WHY OUR PORE MINIMIZING SERUM: This serum is vegan, cruelty-free, fragrance-free, silicone-free, paraben-free, gluten-free, mineral oil-free, and dye-free. Our serum is based on scientific research as we believe that people should understand the science behind what they apply to their skin and no other BS. SPECIALLY FORMULATED FOR YOU: Our unique formula comprises Niacinamide and Zinc PCA that helps blur and minimize the appearance of enlarged pores in no time. ",""
"Marx at the Margins On Nationalism, Ethnicity, and Non-Western Societies","",595,4.8,19,"91.20","https://amazon.in/Margins-Nationalism-Ethnicity-Non-Western-Societies/dp/9383848073/ref=sr_1_81?keywords=at&qid=1677582007&sr=8-81",false,false,true,"595","9383848073","https://m.media-amazon.com/images/I/716QwULpJ1L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/716QwULpJ1L.jpg","",""
"Chemist at Play UnderArm Roll On for Unisex, 40ml - Aqua Fragrance and Exfoliating Body Wash, 236ml","",798,3.3,3,"9.90","https://amazon.in/Chemist-Play-UnderArm-Roll-Unisex/dp/B0BCWXCY66/ref=sr_1_82?keywords=at&qid=1677582007&sr=8-82",false,false,true,"798","B0BCWXCY66","https://m.media-amazon.com/images/I/71gIXtjzTKL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71gIXtjzTKL.jpg"," About this item  SMOOTH AND FRESH SKIN: This Exfoliating and Refreshing Duo provides 24 hours of freshness and smooth, soft skin. WHAT CAUSES ROUGH SKIN AND BAD ODOUR: Bacteria that stays on the body after sweating or wearing the same clothes may cause loss in moisture of the skin and rising rough bumps which then lead to bad odour. LACTIC ACID: Present in both The Exfoliating Body Wash and Under Arm Roll On, gently exfoliates dead skin cells, helps fade away facial scars and also evens out the skin tone while keeping the skin moisturised. MANDELIC ACID: Present in the Under Arm Roll On is another exfoliant from the AHA family that increases the overall production of collagen and suppresses melanin production. GENTLE EXFOLIATION: The Exfoliating Body Wash deeply cleanses the skin, removing dirt/pollution residue and also helps even out the skin tone and the Under Arm Roll On gently exfoliates the skin helping to fade spots/patches on the skin. "," The Chemist at Play Exfoliating and Refreshing Duo provides clean, smooth , soft and bad odour free skin for 24hours. The Exfoliating Body Wash gently removes dead skin cells, evens out the skin tone, revives dull skin and makes it super smooth. This creamy formulation is perfect for everyone who has a bumpy texture and wishes to get that velvety, soft skin. Enriched with - 2% Lactic Acid: Gently exfoliates dead skin cells; Takes care of bumpy skin, 2% Zemea: Calms skin inflammation; Boosts hydration levels and 0.5% Vitamin E: Reduces UV Damage; Keeps the skin moisturised. It is also enriched with essential ceramides so that your skin looks better with every bath. The Under Arm Roll On is perfect if you wish to sport lighter, even-toned underarms.It is enriched with Mandelic Acid that evens out the skin tone, treats hyperpigmentation and dark spots It is also formulated with Lactic Acid that eliminates dead skin cell accumulation and lightens dark skin .The Aqua Fragrance variant leaves a refreshing fragrance behind so you can go on about your day without a care in the world. Apply it daily post-shower and enjoy a sweat & odour-free day ahead of you. How to Use: Step 1 - Squirt a dime sized body wash on your wet Loofah and apply from neck to toe. After cleansing the body wash off the lather. Step 2: Dry yourself after bath and apply the roll on, on your underarms and stay fresh all day! About Chemist At Play: Chemist at Play is India’s first Ceramides-based skincare brand. Based on the 3Bs of skincare science-Bio Compatible, Bio-Effective and Botanical Actives. All the products are formulated with globally sourced, high performing ingredients."
